Date;Type of sample;Replicate;Stage;Plot;Time;Tube number;Family_F;Genus_F;Species_F;Order_I;Family_I;Genus_I;Species_I;Gender;Function,,
15.06.22;Quadrant;1;3;A;15,15;11;Brassicaceae;Biscutella;laevigata;Diptera;Calyptratae;Calyptratae;;;,
15.06.22;Quadrant;1;3;A;15,15;12;Brassicaceae;Biscutella;laevigata;Diptera;Diptera;Diptera;;;,
15.06.22;Quadrant;1;3;A;15,15;13;Brassicaceae;Biscutella;laevigata;Hymenoptera;Formicidae;Formica;lemani;;,
15.06.22;Quadrant;1;3;A;15,15;14;Rosaceae;Alchemilla;vulgaris;Hymenoptera;Formicidae;Formica;lemani;;,
15.06.22;Quadrant;1;3;A;15,15;15;Fabaceae;Lotus;corniculatus;Diptera;Syrphidae;Chrysotoxum;arcuatum;Female;,
15.06.22;Quadrant;1;4;D;16,15;1;Ericaceae;Rhododendron;ferrugineum;Diptera;Diptera;Diptera;;;,
15.06.22;Quadrant;1;4;D;16,15;1;Ericaceae;Rhododendron;ferrugineum;Diptera;Diptera;Diptera;;;,
15.06.22;Quadrant;1;4;D;16,15;1;Ericaceae;Rhododendron;ferrugineum;Diptera;Diptera;Diptera;;;,
15.06.22;Quadrant;1;4;D;16,15;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Diptera;Diptera;;;,
15.06.22;Quadrant;1;4;D;16,15;3;Ericaceae;Rhododendron;ferrugineum;Hymenoptera;Apidae;Apidae;;;,
15.06.22;Quadrant;1;4;D;16,15;4;Ericaceae;Rhododendron;ferrugineum;Hymenoptera;Apidae;Apidae;;;,
15.06.22;Quadrant;1;4;C;17;1;Ericaceae;Rhododendron;ferrugineum;Diptera;Diptera;Diptera;;;,,
15.06.22;Quadrant;1;4;C;17;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Diptera;Diptera;;;,,
16.06.22;Quadrant;1;1;B;10;NA;Fabaceae;Lotus;corniculatus;Lepidoptera;Lycaenidae;Maculinea;sp.;;,,
16.06.22;Quadrant;1;1;B;10;1;Caryophyllaceae;Cerastium;latifolium;Hymenoptera;Formicidae;Formica;lemani;;,,
16.06.22;Quadrant;1;1;B;10;2;Caryophyllaceae;Cerastium;latifolium;Thysanoptera;Thripidae;Thripidae;;;,,
16.06.22;Quadrant;1;1;B;10;3,1;Caryophyllaceae;Cerastium;latifolium;Coleoptera;Chrysomelidae;Phratora;laticollis;;,
16.06.22;Quadrant;1;1;B;10;3,1;Caryophyllaceae;Cerastium;latifolium;Coleoptera;Chrysomelidae;Phratora;laticollis;;,
16.06.22;Quadrant;1;1;B;10;3,1;Caryophyllaceae;Cerastium;latifolium;Hemiptera;Aphididae;Aphididae;;;,
16.06.22;Quadrant;1;1;B;10;3,2;Caryophyllaceae;Cerastium;latifolium;Coleoptera;Chrysomelidae;Cryptocephalus;exiguus;;,
16.06.22;Quadrant;1;1;B;10;4;Asteraceae;Achillea;erba-rotta;Diptera;Calyptratae;Calyptratae;;;,,
16.06.22;Quadrant;1;1;B;10;5;Asteraceae;Achillea;erba-rotta;Diptera;Syrphidae;Sphaerophoria;scripta;Female;,,
16.06.22;Quadrant;1;1;B;10;6;Fabaceae;Anthyllis;vulneraria;Lepidoptera;Lycaenidae;Cupido;minimus;;,,
16.06.22;Quadrant;1;1;A;11;1;Asteraceae;Tussilago;farfara;Hymenoptera;Formicidae;Formica;lemani;;,,
16.06.22;Quadrant;1;1;A;11;1;Asteraceae;Tussilago;farfara;Hymenoptera;Formicidae;Formica;lemani;;,,
16.06.22;Quadrant;1;1;A;11;2;Asteraceae;Tussilago;farfara;Hemiptera;Aphididae;Aphididae;;;,,
16.06.22;Quadrant;1;1;A;11;3;Asteraceae;Tussilago;farfara;Coleoptera;Curculionidae;Sitona;lepidus;;herbivore,,
16.06.22;Quadrant;1;1;A;11;4;Fabaceae;Anthyllis;vulneraria;Lepidoptera;Lycaenidae;Cupido;minimus;;,,
16.06.22;Quadrant;1;1;A;11;5;Fabaceae;Anthyllis;vulneraria;Coleoptera;Cantharidae;Malthodes;marginatus;;,,
16.06.22;Quadrant;1;1;A;11;6;Fabaceae;Anthyllis;vulneraria;Diptera;Diptera;Diptera;;;,,
16.06.22;Quadrant;1;1;A;11;7;Fabaceae;Anthyllis;vulneraria;Thysanoptera;Phlaeothripidae;Phlaeothripidae;;;,,
16.06.22;Quadrant;1;1;A;11;7;Fabaceae;Anthyllis;vulneraria;Thysanoptera;Thripidae;Thripidae;;;,,
16.06.22;Quadrant;1;1;A;11;8;Polygonaceae;Rumex;scutatus;Diptera;Syrphidae;Platycheirus;scutatus;Female;,,
16.06.22;Quadrant;1;1;A;11;9;Polygonaceae;Rumex;scutatus;Hymenoptera;Formicidae;Formica;lemani;;,,
16.06.22;Quadrant;1;1;A;11;9;Polygonaceae;Rumex;scutatus;Hymenoptera;Formicidae;Formica;lemani;;,,
16.06.22;Quadrant;1;1;A;11;10;Polygonaceae;Rumex;scutatus;Coleoptera;Elateridae;Elateridae;;;,,
02.07.22;Quadrant;2;4;D;9,3;NA;Ericaceae;Rhododendron;ferrugineum;Diptera;Syrphidae;Syrphidae;;;,
02.07.22;Quadrant;2;4;D;9,3;1;Ericaceae;Rhododendron;ferrugineum;Diptera;Syrphidae;Syrphus;torvus;Male;,
02.07.22;Quadrant;2;4;D;9,3;2;Ericaceae;Rhododendron;ferrugineum;Coleoptera;Staphylinidae;Staphylinidae;;;,
02.07.22;Quadrant;2;4;D;9,3;3;Polygonaceae;Rumex;alpinus;Diptera;Culicidae;Culicidae;;;,
02.07.22;Quadrant;2;3;C;11,05;1;Ericaceae;Rhododendron;ferrugineum;Hymenoptera;Apidae;Apidae;;;,
02.07.22;Quadrant;2;3;C;11,05;2;Ericaceae;Rhododendron;ferrugineum;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;3;C;11,05;2;Ericaceae;Rhododendron;ferrugineum;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;3;C;11,05;3;Ericaceae;Rhododendron;ferrugineum;Diptera;Muscidae;Thricops;nigritellus;;,
02.07.22;Quadrant;2;3;C;11,05;3;Ericaceae;Rhododendron;ferrugineum;Diptera;Muscidae;Thricops;nigritellus;;,
02.07.22;Quadrant;2;3;C;11,05;4;Ericaceae;Rhododendron;ferrugineum;Coleoptera;Curculionidae;Otiorhynchus;sp.;;herbivore,
02.07.22;Quadrant;2;3;C;11,05;5;Fabaceae;Anthyllis;vulneraria;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;3;C;11,05;6;Fabaceae;Trifolium;alpestre;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;3;C;11,05;7;Fabaceae;Trifolium;alpestre;Diptera;Muscidae;Thricops;nigritellus;;,
02.07.22;Quadrant;2;3;C;11,05;8;Asteraceae;Hieracium;glanduliferum;Thysanoptera;Phlaeothripidae;Phlaeothripidae;;;,
02.07.22;Quadrant;2;3;C;11,05;8;Asteraceae;Hieracium;glanduliferum;Thysanoptera;Thripidae;Thripidae;;;,
02.07.22;Quadrant;2;3;C;11,05;8;Asteraceae;Hieracium;glanduliferum;Thysanoptera;Thripidae;Thripidae;;;,
02.07.22;Quadrant;2;3;C;11,05;9;Asteraceae;Achillea;erba-rotta;Diptera;Muscidae;Thricops;nigritellus;;,
02.07.22;Quadrant;2;3;C;11,05;10;Asteraceae;Achillea;erba-rotta;Hemiptera;Cicadellidae;Macrosteles;sp.;;,
02.07.22;Quadrant;2;3;C;11,05;NA;Plantaginaceae;Veronica;fruticans;Hymenoptera;Apidae;Bombus;sp.;;,
02.07.22;Quadrant;2;3;D;11,45;1;Fabaceae;Hippocrepis;comosa;Lepidoptera;Pyralidae;Catastia;marginea;;,
02.07.22;Quadrant;2;3;D;11,45;2;Ranunculaceae;Ranunculus;villarsii;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;3;D;11,45;NA;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;sp.;;,
02.07.22;Quadrant;2;3;D;11,45;3;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
02.07.22;Quadrant;2;3;D;11,45;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
02.07.22;Quadrant;2;3;D;11,45;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
02.07.22;Quadrant;2;3;D;11,45;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
02.07.22;Quadrant;2;3;D;11,45;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
02.07.22;Quadrant;2;3;D;11,45;4;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
02.07.22;Quadrant;2;3;D;11,45;5;Plantaginaceae;Veronica;fruticans;Hymenoptera;Apidae;Apidae;;;,
02.07.22;Quadrant;2;3;D;11,45;6;Plantaginaceae;Veronica;fruticans;Diptera;Syrphidae;Sphaerophoria;scripta;Female;,
02.07.22;Quadrant;2;3;D;11,45;7;Plantaginaceae;Veronica;fruticans;Diptera;Muscidae;Thricops;nigritellus;;,
02.07.22;Quadrant;2;3;D;11,45;8;Plantaginaceae;Veronica;fruticans;Microlepidoptera;Adelidae;Cauchas;fibulella;;,
02.07.22;Quadrant;2;3;D;11,45;8;Plantaginaceae;Veronica;fruticans;Microlepidoptera;Adelidae;Cauchas;fibulella;;,
02.07.22;Quadrant;2;3;D;11,45;8;Plantaginaceae;Veronica;fruticans;Microlepidoptera;Adelidae;Cauchas;fibulella;;,
02.07.22;Quadrant;2;3;D;11,45;8;Plantaginaceae;Veronica;fruticans;Microlepidoptera;Adelidae;Cauchas;fibulella;;,
02.07.22;Quadrant;2;3;D;11,45;9;Plantaginaceae;Veronica;fruticans;Hemiptera;Cicadellidae;Macrosteles;sp.;;,
02.07.22;Quadrant;2;3;D;11,45;10;Fabaceae;Trifolium;alpestre;Lepidoptera;Geometridae;Geometridae;;;,
02.07.22;Quadrant;2;3;D;11,45;11;Asteraceae;Leontodon;hispidus;Coleoptera;Melyridae;Dasytes;sp.;;,
02.07.22;Quadrant;2;3;D;11,45;12;Asteraceae;Leontodon;hispidus;Hemiptera;Aphididae;Uroleucon;jacae;;,
02.07.22;Quadrant;2;3;D;11,45;12;Asteraceae;Leontodon;hispidus;Hemiptera;Aphididae;Uroleucon;jacae;;,
02.07.22;Quadrant;2;3;D;11,45;12;Asteraceae;Leontodon;hispidus;Hemiptera;Aphididae;Uroleucon;jacae;;,
02.07.22;Quadrant;2;3;D;11,45;12;Asteraceae;Leontodon;hispidus;Hemiptera;Aphididae;Uroleucon;jacae;;,
02.07.22;Quadrant;2;3;D;11,45;12;Asteraceae;Leontodon;hispidus;Hemiptera;Aphididae;Uroleucon;jacae;;,
02.07.22;Quadrant;2;1;D;13,2;1;Fabaceae;Trifolium;pallescens;Diptera;Syrphidae;Sphaerophoria;scripta;Female;,
02.07.22;Quadrant;2;1;D;13,2;1;Fabaceae;Trifolium;pallescens;Diptera;Syrphidae;Eupeodes;corollae;Female;,
02.07.22;Quadrant;2;1;D;13,2;2;Saxifragaceae;Saxifraga;bryoides;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;1;D;13,2;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
02.07.22;Quadrant;2;1;D;13,2;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Syrphus;vitripennis;Female;,
02.07.22;Quadrant;2;1;D;13,2;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Syrphus;vitripennis;Female;,
02.07.22;Quadrant;2;1;D;13,2;3;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Syrphus;torvus;Male;,
02.07.22;Quadrant;2;1;D;13,2;4;Saxifragaceae;Saxifraga;paniculata;Diptera;Diptera;Diptera;;;,
02.07.22;Quadrant;2;1;D;13,2;5;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eupeodes;luniger;Male;,
02.07.22;Quadrant;2;1;D;13,2;5;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Syrphus;vitripennis;Female;,
02.07.22;Quadrant;2;1;D;13,2;6;Campanulaceae;Campanula;barbata;Hymenoptera;Chrysididae;Chrysididae;;;,
02.07.22;Quadrant;2;1;D;13,2;7;Campanulaceae;Phyteuma;hemisphaericum;Hymenoptera;Halictidae;Dufourea;sp.;Female;,
02.07.22;Quadrant;2;1;C;14;1;Asteraceae;Leontodon;hispidus;Diptera;Diptera;Diptera;;;,,
02.07.22;Quadrant;2;1;C;14;2;Fabaceae;Trifolium;pallescens;Lepidoptera;Lycaenidae;Cupido;minimus;;,,
02.07.22;Quadrant;2;1;C;14;3;Saxifragaceae;Saxifraga;aizoides;Hymenoptera;Hymenoptera;Hymenoptera;;;,,
02.07.22;Quadrant;2;1;C;14;4;Caryophyllaceae;Silene;acaulis;Diptera;Syrphidae;Eupeodes;corollae;Male;,,
02.07.22;Quadrant;2;1;C;14;5;Caryophyllaceae;Silene;acaulis;Diptera;Diptera;Diptera;;;,,
02.07.22;Quadrant;2;1;C;14;6;Caryophyllaceae;Silene;acaulis;Diptera;Bibionidae;Dilophus;sp.;;,,
02.07.22;Quadrant;2;2;D;15;1;Fabaceae;Anthyllis;vulneraria;Lepidoptera;Crambidae;Pyrausta;aerealis;;,,
02.07.22;Quadrant;2;2;D;15;2;Lamiaceae;Thymus;alpestris;Diptera;Tachinidae;Dinera;carinifrons;;,,
02.07.22;Quadrant;2;2;D;15;3;Lamiaceae;Thymus;alpestris;Diptera;Diptera;Diptera;;;,,
02.07.22;Quadrant;2;2;D;15;4;Lamiaceae;Thymus;alpestris;Hymenoptera;Hymenoptera;Hymenoptera;;;,,
02.07.22;Quadrant;2;2;D;15;4;Lamiaceae;Thymus;alpestris;Hymenoptera;Hymenoptera;Hymenoptera;;;,,
02.07.22;Quadrant;2;2;D;15;4;Lamiaceae;Thymus;alpestris;Hymenoptera;Hymenoptera;Hymenoptera;;;,,
02.07.22;Quadrant;2;2;D;15;5;Lamiaceae;Thymus;alpestris;Hymenoptera;Apidae;Apidae;;;,,
02.07.22;Quadrant;2;2;D;15;6;Lamiaceae;Thymus;alpestris;Diptera;Bombyliidae;Bombylius;major;;,,
02.07.22;Quadrant;2;2;D;15;7;Asteraceae;Erigeron;alpinus;Orthoptera;Acrididae;Acrididae;;;,,
02.07.22;Quadrant;2;2;D;15;8;Asteraceae;Pilosella;glacialis;Thysanoptera;Phlaeothripidae;Phlaeothripidae;;;,,
02.07.22;Quadrant;2;2;C;15,35;1;Asteraceae;Achillea;erba-rotta;Diptera;Syrphidae;Syrphus;torvus;Male;,
02.07.22;Quadrant;2;2;C;15,35;2;Asteraceae;Achillea;erba-rotta;Diptera;Muscidae;Drymeia;alpicola;;,
02.07.22;Quadrant;2;2;C;15,35;2;Asteraceae;Achillea;erba-rotta;Diptera;Polleniidae;Pollenia;amentaria;;,
02.07.22;Quadrant;2;2;C;15,35;3;Asteraceae;Achillea;erba-rotta;Diptera;Diptera;Diptera;;;,
02.07.22;Quadrant;2;2;C;15,35;3;Asteraceae;Achillea;erba-rotta;Diptera;Diptera;Diptera;;;,
02.07.22;Quadrant;2;2;C;15,35;3;Asteraceae;Achillea;erba-rotta;Diptera;Diptera;Diptera;;;,
02.07.22;Quadrant;2;2;C;15,35;3;Asteraceae;Achillea;erba-rotta;Diptera;Diptera;Diptera;;;,
02.07.22;Quadrant;2;2;C;15,35;4;Asteraceae;Achillea;erba-rotta;Hemiptera;Aphrophoridae;Neophilaenus;sp.;;,
02.07.22;Quadrant;2;2;C;15,35;5;Fabaceae;Lotus;corniculatus;Lepidoptera;Lycaenidae;Cupido;minimus;;,
02.07.22;Quadrant;2;2;C;15,35;6;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Scaeva;pyrastri;Female;,
02.07.22;Quadrant;2;2;C;15,35;7;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;2;C;15,35;7;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;2;C;15,35;7;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;2;C;15,35;7;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;2;C;15,35;8;Saxifragaceae;Saxifraga;paniculata;Coleoptera;Elateridae;Elateridae;;;,
02.07.22;Quadrant;2;2;C;15,35;9;Asteraceae;Leontodon;hispidus;Diptera;Diptera;Diptera;;;,
02.07.22;Quadrant;2;2;C;15,35;10;Asteraceae;Antennaria;dioica;Diptera;Syrphidae;Sphaerophoria;scripta;Female;,
02.07.22;Quadrant;2;2;C;15,35;11;Asteraceae;Antennaria;dioica;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;2;C;15,35;11;Asteraceae;Antennaria;dioica;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;2;C;15,35;11;Asteraceae;Antennaria;dioica;Hymenoptera;Formicidae;Formica;lemani;;,
02.07.22;Quadrant;2;2;C;15,35;12;Asteraceae;Antennaria;dioica;Hemiptera;Lygaeidae;Nithecus;jacobaeae;;,
02.07.22;Quadrant;2;2;C;15,35;13;Asteraceae;Carduus;defloratus;Lepidoptera;Zygaenidae;Adscita;statices;;,
03.07.22;Quadrant;2;3;A;10,45;1;Campanulaceae;Phyteuma;betonicifolium;Diptera;Syrphidae;Scaeva;pyrastri;Male;,
03.07.22;Quadrant;2;3;A;10,45;2;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
03.07.22;Quadrant;2;3;A;10,45;2;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
03.07.22;Quadrant;2;3;A;10,45;2;Campanulaceae;Phyteuma;betonicifolium;Diptera;Muscidae;Thricops;nigritellus;;,
03.07.22;Quadrant;2;3;A;10,45;3;Campanulaceae;Phyteuma;betonicifolium;Diptera;Diptera;Diptera;;;,
03.07.22;Quadrant;2;3;A;10,45;4;Campanulaceae;Phyteuma;betonicifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
03.07.22;Quadrant;2;3;A;10,45;5;Campanulaceae;Phyteuma;betonicifolium;Coleoptera;Cantharidae;Rhagonycha;nigripes;;,
03.07.22;Quadrant;2;3;A;10,45;6;Campanulaceae;Phyteuma;betonicifolium;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
03.07.22;Quadrant;2;3;A;10,45;7;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Staphylinidae;;;,
03.07.22;Quadrant;2;3;A;10,45;7;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Staphylinidae;;;,
03.07.22;Quadrant;2;3;A;10,45;7;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Staphylinidae;;;,
03.07.22;Quadrant;2;3;A;10,45;7;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Staphylinidae;;;,
03.07.22;Quadrant;2;3;A;10,45;7,3;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
03.07.22;Quadrant;2;3;A;10,45;7,3;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
03.07.22;Quadrant;2;3;A;10,45;7,4;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
03.07.22;Quadrant;2;3;A;10,45;7,4;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
03.07.22;Quadrant;2;3;A;10,45;7,5;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
03.07.22;Quadrant;2;3;A;10,45;7,5;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
03.07.22;Quadrant;2;3;A;10,45;7,5;Ranunculaceae;Ranunculus;villarsii;Coleoptera;Staphylinidae;Eusphalerum;sp.;;
03.07.22;Quadrant;2;3;A;10,45;8;Ranunculaceae;Ranunculus;villarsii;Diptera;Diptera;Diptera;;;,
03.07.22;Quadrant;2;3;A;10,45;8;Ranunculaceae;Ranunculus;villarsii;Diptera;Diptera;Diptera;;;,
03.07.22;Quadrant;2;3;A;10,45;9;Ranunculaceae;Ranunculus;villarsii;Hymenoptera;Formicidae;Formica;lemani;;,
03.07.22;Quadrant;2;3;A;10,45;10;Fabaceae;Trifolium;pratense;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
03.07.22;Quadrant;2;3;A;10,45;10;Fabaceae;Trifolium;pratense;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
03.07.22;Quadrant;2;3;A;10,45;11;Fabaceae;Trifolium;pratense;Diptera;Muscidae;Thricops;nigritellus;;,
03.07.22;Quadrant;2;3;B;11,3;1;Ericaceae;Rhododendron;ferrugineum;Diptera;Syrphidae;Syrphus;torvus;Male;,
03.07.22;Quadrant;2;3;B;11,3;1;Ericaceae;Rhododendron;ferrugineum;Diptera;Syrphidae;Syrphus;torvus;Male;,
03.07.22;Quadrant;2;3;B;11,3;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Muscidae;Thricops;cunctans;;,
03.07.22;Quadrant;2;3;B;11,3;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Muscidae;Phaonia;sp.;;,
03.07.22;Quadrant;2;3;B;11,3;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Muscidae;Drymeia;vicana;;,
03.07.22;Quadrant;2;3;B;11,3;2;Ericaceae;Rhododendron;ferrugineum;Diptera;Empididae;Empididae;sp.;;,
03.07.22;Quadrant;2;1;B;12,45;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Platycheirus;albimanus;Female;,
03.07.22;Quadrant;2;1;B;12,45;1;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Eupeodes;lapponicus;Male;,
03.07.22;Quadrant;2;1;B;12,45;2;Asteraceae;Hieracium;staticifolium;Diptera;Muscidae;Phaonia;alpicola;;,
03.07.22;Quadrant;2;1;B;12,45;3;Asteraceae;Hieracium;staticifolium;Hymenoptera;Apidae;Bombus;pyraeneus cfr.;Female;pollinator,
03.07.22;Quadrant;2;1;B;12,45;4;Asteraceae;Hieracium;staticifolium;Coleoptera;Chrysomelidae;Phratora;laticollis;;,
03.07.22;Quadrant;2;1;B;12,45;5;Fabaceae;Anthyllis;vulneraria;Lepidoptera;Lycaenidae;Cupido;minimus;;,
03.07.22;Quadrant;2;1;B;12,45;6;Asteraceae;Achillea;erba-rotta;Diptera;Diptera;Diptera;;;,
03.07.22;Quadrant;2;1;B;12,45;6;Asteraceae;Achillea;erba-rotta;Diptera;Diptera;Diptera;;;,
03.07.22;Quadrant;2;1;B;12,45;7;Asteraceae;Achillea;erba-rotta;Hymenoptera;Gasteruptiidae;Gasteruptiidae;;;,
03.07.22;Quadrant;2;1;B;12,45;8;Fabaceae;Trifolium;pallescens;Hymenoptera;Andrenidae;Andrena;sp.;Female;,
03.07.22;Quadrant;2;1;B;12,45;9;Caryophyllaceae;Cerastium;latifolium;Coleoptera;Curculionidae;Cleopomiarus;sp.;;herbivore,
03.07.22;Quadrant;2;1;B;12,45;10;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
03.07.22;Quadrant;2;1;B;12,45;10;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
03.07.22;Quadrant;2;1;B;12,45;11;Onagraceae;Epilobium;fleischeri;Diptera;Syrphidae;Eupeodes;lapponicus;Male;,
03.07.22;Quadrant;2;1;B;12,45;12;Onagraceae;Epilobium;fleischeri;Coleoptera;Chrysomelidae;Phratora;laticollis;;,
03.07.22;Quadrant;2;1;A;13,2;1;Onagraceae;Epilobium;fleischeri;Diptera;Syrphidae;Scaeva;pyrastri;Female;,
03.07.22;Quadrant;2;1;A;13,2;2;Onagraceae;Epilobium;fleischeri;Diptera;Muscidae;Drymeia;vicana;;,
03.07.22;Quadrant;2;1;A;13,2;3;Onagraceae;Epilobium;fleischeri;Hymenoptera;Apidae;Apidae;;;,
03.07.22;Quadrant;2;1;A;13,2;4;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
03.07.22;Quadrant;2;1;A;13,2;4;Asteraceae;Hieracium;staticifolium;Diptera;Syrphidae;Syrphus;torvus;Male;,
03.07.22;Quadrant;2;1;A;13,2;5;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Eupeodes;lapponicus;Male;,
03.07.22;Quadrant;2;1;A;13,2;6;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Cheilosia;sp.;;,
03.07.22;Quadrant;2;1;A;13,2;6;Saxifragaceae;Saxifraga;paniculata;Diptera;Dolichopodidae;Dolichopodidae;sp.;;,
03.07.22;Quadrant;2;1;A;13,2;6;Saxifragaceae;Saxifraga;paniculata;Diptera;Anthomyiidae;Anthomyiidae;sp.;;,
03.07.22;Quadrant;2;1;A;13,2;7;Polygonaceae;Rumex;scutatus;Coleoptera;Chrysomelidae;Phratora;laticollis;;,
03.07.22;Quadrant;2;2;B;14,2;1;Asteraceae;Achillea;erba-rotta;Hemiptera;Miridae;Lygus;pratensis;;,
03.07.22;Quadrant;2;2;B;14,2;2;Asteraceae;Achillea;erba-rotta;Microlepidoptera;Gelechiidae;Aproaerema;anthyllidella;;,
03.07.22;Quadrant;2;2;B;14,2;3;Asteraceae;Leucanthemopsis;alpina;Lepidoptera;Lepidoptera;Lepidoptera;;;,
03.07.22;Quadrant;2;2;B;14,2;4;Asteraceae;Leucanthemopsis;alpina;Thysanoptera;Phlaeothripidae;Phlaeothripidae;;;,
03.07.22;Quadrant;2;2;B;14,2;5;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Scaeva;selenitica;Female;,
03.07.22;Quadrant;2;2;B;14,2;5;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Syrphus;torvus;Female;,
03.07.22;Quadrant;2;2;B;14,2;6;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
03.07.22;Quadrant;2;2;B;14,2;6;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Episyrphus;balteatus;Male;,
03.07.22;Quadrant;2;2;B;14,2;6;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Syrphus;vitripennis;Female;,
03.07.22;Quadrant;2;2;B;14,2;6;Saxifragaceae;Saxifraga;paniculata;Diptera;Syrphidae;Syrphus;torvus;Male;,
03.07.22;Quadrant;2;2;B;14,2;7;Saxifragaceae;Saxifraga;paniculata;Diptera;Muscidae;Drymeia;vicana;;,
03.07.22;Quadrant;2;2;B;14,2;8;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
03.07.22;Quadrant;2;2;B;14,2;8;Saxifragaceae;Saxifraga;paniculata;Hymenoptera;Formicidae;Formica;lemani;;,
03.07.22;Quadrant;2;2;B;14,2;9;Caryophyllaceae;Cerastium;arvense;Coleoptera;Staphylinidae;Eusphalerum;sp.;;,
